Annee_Modele,Kilometrage,Marque,Modele,Puissance_fiscale,Type,TypeDeCarburant,prix 
2011,25 000 - 29 999,Volkswagen,CC,ain_sebaa,"Voitures, Offre",Diesel,138 000
1984,0 - 4 999,Mercedes-Benz,190,8 CV,"Voitures, Offre",Diesel,45 000
1985,400 000 - 449 999,Fiat,Uno,toute_la_ville,"Voitures, Offre",Essence,18 000
2009,50 000 - 54 999,Peugeot,Partner,ben_msick,"Voitures, Offre",Diesel,57 000
2016,50 000 - 54 999,Peugeot,208,6 CV,"Voitures, Offre",Diesel,97 000
2000,250 000 - 299 999,Peugeot,306,wafa,"Voitures, Offre",Diesel,52 000
1997,55 000 - 59 999,Ford,ESCORT,9 CV,guich_oudaya,Essence,26 000
1999,15 000 - 19 999,Renault,19,7 CV,"Voitures, Offre",Diesel,37 000
2017,35 000 - 39 999,Seat,Leon,autre_secteur,"Voitures, Offre",Diesel,195 000
1998,100 000 - 109 999,Fiat,Siena,iziki,"Voitures, Offre",Essence,"(None,)"
2005,130 000 - 139 999,Mercedes-Benz,CLASSE ML,"Voitures, Offre","
",Essence,85 000
drissia,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",190
2011,200 000 - 249 999,Renault,Laguna,agdal,"Voitures, Offre",Diesel,"(None,)"
2004,350 000 - 399 999,Ford,Focus,7 CV,"Voitures, Offre",Diesel,60 000
2009,250 000 - 299 999,Mercedes-Benz,220,9 CV,"Voitures, Offre",Diesel,85 000
1994,95 000 - 99 999,Renault,R5,6 CV,"Voitures, Offre",Essence,23 000
1999,10 000 - 14 999,Renault,19,7 CV,"Voitures, Offre",Diesel,37 000
1991,0 - 4 999,Changhe,Ideal,"Voitures, Offre","
",Diesel,"(None,)"
2007,200 000 - 249 999,Dacia,Logan,5 CV,centre_ville,Diesel,46 000
2002,15 000 - 19 999,Peugeot,406,centre_ville,"Voitures, Offre",Essence,25 000
1985,5 000 - 9 999,Volkswagen,GOLF 2,"Voitures, Offre","
",Diesel,25 000
1999,110 000 - 119 999,Mercedes-Benz,Classe S,centre_ville,"Voitures, Offre",Essence,35 000
2005,200 000 - 249 999,Volkswagen,GOLF 5,bourgogne,"Voitures, Offre",Diesel,95 000
2002,190 000 - 199 999,Seat,Leon,al_aroui,"Voitures, Offre",Diesel,75 000
2006,20 000 - 24 999,Renault,Megane,marjane_2,"Voitures, Offre",Diesel,70 000
2000,10 000 - 14 999,Mercedes-Benz,220,9 CV,"Voitures, Offre",Diesel,75 000
2016,90 000 - 94 999,Volkswagen,Caddy,hay_el_fath,"Voitures, Offre",Diesel,152 000
2008,100 000 - 109 999,Kia,Carens,"Voitures, Offre","
",Diesel,80 000
2008,80 000 - 84 999,Suzuki,Alto,5 CV,"Voitures, Offre",Essence,32 000
1989,65 000 - 69 999,Renault,R19,7 CV,"Voitures, Offre",Diesel,30 000
2010,35 000 - 39 999,Ford,Ranger,10 CV,"Voitures, Offre",Diesel,130 000
2013,20 000 - 24 999,Volkswagen,Caddy,6 CV,toute_la_ville,Diesel,130 000
2009,110 000 - 119 999,Volkswagen,Passat,bournazil,"Voitures, Offre",Diesel,93 000
2013,180 000 - 189 999,Dacia,Dokker,6 CV,2_mars,Diesel,88 000
2002,200 000 - 249 999,Honda,Civic,"Voitures, Offre","
",Essence,42 000
2012,100 000 - 109 999,Peugeot,207,6 CV,"Voitures, Offre",Diesel,90 000
2002,180 000 - 189 999,Fiat,Palio,"Voitures, Offre","
",Essence,"(None,)"
1999,300 000 - 349 999,Renault,Megane,9 CV,"Voitures, Offre",Essence,30 000
2005,250 000 - 299 999,Peugeot,205,toute_la_ville,"Voitures, Offre",Diesel,57 000
2013,100 000 - 109 999,Renault,Kangoo,"Voitures, Offre","
",Diesel,86 000
2011,100 000 - 109 999,Hyundai,i 10,"Voitures, Offre","
",Essence,60 000
1998,450 000 - 499 999,Peugeot,306,8 CV,"Voitures, Offre",Diesel,33 000
1998,130 000 - 139 999,Volkswagen,Jetta,6 CV,"Voitures, Offre",Diesel,"(None,)"
2014,190 000 - 199 999,Dacia,Logan,sbata,"Voitures, Offre",Essence,58 000
2014,55 000 - 59 999,Dacia,Duster,"Voitures, Offre","
",Diesel,126 000
2007,170 000 - 179 999,Peugeot,206,6 CV,"Voitures, Offre",Diesel,65 000
2004,170 000 - 179 999,Volkswagen,Gol,6 CV,"Voitures, Offre",Essence,28 000
2013,65 000 - 69 999,Peugeot,206+,6 CV,gueliz,Diesel,75 000
1987,120 000 - 129 999,Peugeot,405,7 CV,"Voitures, Offre",Essence,20 000
belvedere,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Services, Offre",250
2008,140 000 - 149 999,Peugeot,2008,7 CV,"Voitures, Offre",Diesel,59 000
2004,15 000 - 19 999,Volkswagen,GOLF 4,8 CV,"Voitures, Offre",Diesel,83 000
2013,85 000 - 89 999,Renault,Symbol,ain_chock,"Voitures, Offre",Diesel,79 000
2007,200 000 - 249 999,Mitsubishi,pajero,"Voitures, Offre","
",Diesel,75 000
2004,190 000 - 199 999,Fiat,Uno,"Voitures, Offre","
",Essence,32 000
toute_la_ville,"-
","
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Voitures, Offre",110 000
1996,40 000 - 44 999,Peugeot,309,7 CV,"Voitures, Offre",Diesel,230 000
2000,160 000 - 169 999,Fiat,Palio,6 CV,"Voitures, Offre",Essence,35 000
2000,5 000 - 9 999,Toyota,Corolla,8 CV,"Voitures, Offre",Diesel,40 000
autre_secteur,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",120
1997,190 000 - 199 999,Fiat,Uno,6 CV,"Voitures, Offre",Essence,24 000
2014,100 000 - 109 999,Renault,Clio,6 CV,"Voitures, Offre",Diesel,114 000
2004,160 000 - 169 999,Citroen,C15,5 CV,"Voitures, Offre",Diesel,55 000
2004,0 - 4 999,Kia,Carens,8 CV,"Voitures, Offre",Diesel,60 000
2009,400 000 - 449 999,Volkswagen,Passat,8 CV,"Voitures, Offre",Diesel,65 000
2008,75 000 - 79 999,Chevrolet,Spark,5 CV,"Voitures, Offre",Essence,33 000
1995,200 000 - 249 999,Volkswagen,GOLF 3,hay_el_andalous,"Voitures, Offre",Diesel,37 000
1997,170 000 - 179 999,Hyundai,Elantra,8 CV,"Voitures, Offre",Essence,18 000
2010,200 000 - 249 999,Volkswagen,GOLF 6,8 CV,"Voitures, Offre",Diesel,13 000
1999,0 - 4 999,Fiat,Siena,7 CV,"Voitures, Offre",Diesel,39 000
1994,200 000 - 249 999,Volkswagen,GOLF 2,7 CV,"Voitures, Offre",Diesel,20 000
2014,120 000 - 129 999,Mercedes-Benz,Classe C,"Voitures, Offre","
",Diesel,400 000
2002,160 000 - 169 999,Peugeot,Partner,7 CV,sidi_maarouf,Diesel,52 000
1980 ou plus ancien,0 - 4 999,Volkswagen,Golf,6 CV,"Voitures, Offre",Diesel,30 000
1998,40 000 - 44 999,Nissan,Pick up,11 CV,"Voitures, Offre",Diesel,4 500
2009,120 000 - 129 999,Opel,Astra,7 CV,"Voitures, Offre",Diesel,94 000
2017,40 000 - 44 999,Hyundai,i 30,"Voitures, Offre","
",Diesel,165 000
2007,110 000 - 119 999,Peugeot,207,"Voitures, Offre","
",Essence,54 000
2002,10 000 - 14 999,Peugeot,Partner,6 CV,riad_toulal,Diesel,"(None,)"
1993,75 000 - 79 999,Volkswagen,GOLF 3,8 CV,"Voitures, Offre",Diesel,48 000
2013,130 000 - 139 999,Dacia,Sandero,6 CV,"Voitures, Offre",Diesel,90 000
2014,90 000 - 94 999,Renault,Megane,la_cite,"Voitures, Offre",Diesel,132 000
2006,0 - 4 999,Renault,Kangoo,toute_la_ville,"Voitures, Offre",Diesel,"(None,)"
1998,300 000 - 349 999,Volkswagen,GOLF 4,centre,"Voitures, Offre",Diesel,65 000
centre,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Accessoires informatique et Gadgets, Offre",799
2013,110 000 - 119 999,Dacia,Duster,6 CV,"Voitures, Offre",Diesel,108 000
2002,95 000 - 99 999,Peugeot,Partner,7 CV,"Voitures, Offre",Diesel,53 000
1999,200 000 - 249 999,Mercedes-Benz,Classe A,7 CV,sala_el_jadida,Diesel,60 000
2010,120 000 - 129 999,Honda,CR-V,9 CV,"Voitures, Offre",Diesel,119 000
1986,0 - 4 999,Peugeot,309,7 CV,"Voitures, Offre",Diesel,33 000
2003,120 000 - 129 999,Fiat,Palio,6 CV,"Voitures, Offre",Essence,32 000
2015,60 000 - 64 999,Mercedes-Benz,Classe B,7 CV,"Voitures, Offre",Diesel,200 000
2010,110 000 - 119 999,Peugeot,308,6 CV,agdal,Diesel,82 000
2012,120 000 - 129 999,Volkswagen,Touran,8 CV,"Voitures, Offre",Diesel,190 000
2002,300 000 - 349 999,Volkswagen,Passat,8 CV,hay_riad,Diesel,75 000
2009,120 000 - 129 999,Honda,Civic,ouled_oujih,"Voitures, Offre",Essence,84 000
1999,200 000 - 249 999,Fiat,Palio,6 CV,"Voitures, Offre",Essence,32 000
1982,60 000 - 64 999,Renault,R4,toute_la_ville,"Voitures, Offre",Essence,15 000
2012,110 000 - 119 999,Renault,Symbol,6 CV,"Voitures, Offre",Diesel,78 000
2019,5 000 - 9 999,Mercedes-Benz,Classe E,"Voitures, Offre","
",Diesel,590 000
2012,160 000 - 169 999,Volkswagen,Amarok,8 CV,"Voitures, Offre",Diesel,169 000
1988,35 000 - 39 999,Peugeot,309,7 CV,"Voitures, Offre",Diesel,28 000
1984,35 000 - 39 999,Volkswagen,GOLF 2,7 CV,"Voitures, Offre",Diesel,40 000
2005,200 000 - 249 999,Renault,Megane,6 CV,oulfa,Diesel,74 000
1991,20 000 - 24 999,Peugeot,205,6 CV,"Voitures, Offre",Essence,23 000
2,"120 m²
","Appartements, Offre de location","
","
Sauvegarder l'annonce
","
",cite_californie,6 500
2009,190 000 - 199 999,Renault,Megane,"Voitures, Offre","
",Diesel,84 000
2015,80 000 - 84 999,Fiat,GRANDE PUNTO,7 CV,souani,Essence,79 000
1982,200 000 - 249 999,Land Rover,Defender,9 CV,"Voitures, Offre",Diesel,40 000
1993,30 000 - 34 999,Mercedes-Benz,250,autre_secteur,"Voitures, Offre",Diesel,55 000
2010,160 000 - 169 999,Dacia,Logan,6 CV,"Voitures, Offre",Diesel,53 000
2012,350 000 - 399 999,Ssangyong,Korando,massira,"Voitures, Offre",Diesel,160 000
2016,40 000 - 44 999,Peugeot,208,oued_fes,"Voitures, Offre",Diesel,130 000
2012,120 000 - 129 999,Skoda,Octavia,tilila,"Voitures, Offre",Diesel,130 000
1996,150 000 - 159 999,Renault,19,7 CV,"Voitures, Offre",Diesel,37 000
2010,150 000 - 159 999,Volkswagen,Touareg,10 CV,"Voitures, Offre",Diesel,118 000
2008,190 000 - 199 999,Daihatsu,Sirion,5 CV,"Voitures, Offre",Essence,53 000
2007,450 000 - 499 999,Peugeot,Partner,el_bassatine,"Voitures, Offre",Diesel,50 000
2,"117 m²
","Appartements, Offre","
","
Sauvegarder l'annonce
","
",toute_la_ville,850 000
2010,190 000 - 199 999,Fiat,Panda,"Voitures, Offre","
",Essence,46 000
2005,250 000 - 299 999,Renault,Megane,autre_secteur,"Voitures, Offre",Diesel,"(None,)"
2010,110 000 - 119 999,Hyundai,i 10,6 CV,"Voitures, Offre",Essence,53 000
2000,170 000 - 179 999,Fiat,Palio,toute_la_ville,"Voitures, Offre",Essence,32 000
2014,95 000 - 99 999,Dacia,Dokker,5 CV,"Voitures, Offre",Diesel,97 000
1986,450 000 - 499 999,Mercedes-Benz,250,massira,"Voitures, Offre",Diesel,36 000
2002,5 000 - 9 999,Fiat,Uno,7 CV,"Voitures, Offre",Diesel,30 000
1999,65 000 - 69 999,Fiat,Uno,6 CV,"Voitures, Offre",Essence,30 000
2004,5 000 - 9 999,Opel,Astra,7 CV,"Voitures, Offre",Diesel,57 000
1996,45 000 - 49 999,Hyundai,Accent,autre_secteur,"Voitures, Offre",Essence,"(None,)"
2016,20 000 - 24 999,Hyundai,Accent,6 CV,"Voitures, Offre",Diesel,125 000
2006,15 000 - 19 999,Peugeot,Partner,ain_sebaa,"Voitures, Offre",Diesel,"(None,)"
2010,0 - 4 999,Volkswagen,Tiguan,8 CV,"Voitures, Offre",Diesel,145 000
2005,140 000 - 149 999,Renault,Megane,bourgogne,"Voitures, Offre",Diesel,69 000
2001,5 000 - 9 999,Mercedes-Benz,220,"Voitures, Offre","
",Diesel,78 000
2013,110 000 - 119 999,Peugeot,208,6 CV,"Voitures, Offre",Diesel,80 000
2013,120 000 - 129 999,Volkswagen,Passat,8 CV,route_dimmouzere,Diesel,152 000
1981,200 000 - 249 999,Volkswagen,Jetta,7 CV,toute_la_ville,Diesel,13 000
1998,30 000 - 34 999,Mercedes-Benz,Classe E,"Voitures, Offre","
",Diesel,55 000
2012,250 000 - 299 999,Volkswagen,Caddy,8 CV,"Voitures, Offre",Diesel,"(None,)"
2012,150 000 - 159 999,Ford,Focus,oulfa,"Voitures, Offre",Diesel,117 000
"Voitures, Offre","-
","
Sauvegarder l'annonce
","
","Partager l'annonce
","
","
",641 622 630
2012,60 000 - 64 999,Renault,12,6 CV,"Voitures, Offre",Diesel,100 000
1999,190 000 - 199 999,Renault,R19,7 CV,hay_hassani,Diesel,38 000
3,"145 m²
","Appartements, Offre","
","
Sauvegarder l'annonce
","
",laaouina,1 250 000
2000,25 000 - 29 999,Honda,Civic,9 CV,"Voitures, Offre",Essence,44 000
2007,5 000 - 9 999,Mitsubishi,lancer,6 CV,"Voitures, Offre",Essence,50 000
2010,200 000 - 249 999,Volkswagen,GOLF 4,8 CV,"Voitures, Offre",Diesel,85 000
2016,60 000 - 64 999,Nissan,NOTE,6 CV,hay_chmaou,Diesel,118 000
2002,170 000 - 179 999,Peugeot,206,toute_la_ville,"Voitures, Offre",Essence,43 000
"Pièces et Accessoires pour véhicules, Offre",,"
Sauvegarder l'annonce
","
","Partager l'annonce
","
","
","(None,)"
1987,400 000 - 449 999,Volkswagen,GOLF 2,hay_mohammadi,"Voitures, Offre",Diesel,30 000
2001,0 - 4 999,Mercedes-Benz,CLASSE CLC,8 CV,"Voitures, Offre",Diesel,84 000
2003,10 000 - 14 999,Fiat,Uno,sidi_hajji,"Voitures, Offre",Diesel,33 000
1992,25 000 - 29 999,Peugeot,205,6 CV,"Voitures, Offre",Essence,22 000
2008,0 - 4 999,Renault,R19,7 CV,"Voitures, Offre",Diesel,40 600
2009,15 000 - 19 999,Peugeot,308,6 CV,"Voitures, Offre",Diesel,87 000
2003,250 000 - 299 999,Peugeot,307,8 CV,"Voitures, Offre",Diesel,55 000
1996,400 000 - 449 999,Fiat,Uno,"Voitures, Offre","
",Diesel,30 000
2010,100 000 - 109 999,Dacia,Logan,8 CV,"Voitures, Offre",Essence,54 000
2011,140 000 - 149 999,Dacia,Logan,6 CV,"Voitures, Offre",Diesel,53 000
1991,100 000 - 109 999,Mercedes-Benz,190,8 CV,"Voitures, Offre",Diesel,40 000
2002,250 000 - 299 999,Mercedes-Benz,Classe C,9 CV,quartier_des_hopitaux,Diesel,"(None,)"
2016,30 000 - 34 999,Volkswagen,Polo,6 CV,sidi_maarouf,Diesel,132 000
2009,150 000 - 159 999,Citroen,C4 Picasso,"Voitures, Offre","
",Diesel,95 000
2004,200 000 - 249 999,Renault,Kangoo,"Voitures, Offre","
",Diesel,680 000
2011,5 000 - 9 999,Kia,CLARUS,8 CV,"Voitures, Offre",Diesel,90 000
1987,160 000 - 169 999,Peugeot,309,7 CV,hay_chmaou,Diesel,30 000
2008,95 000 - 99 999,Chery,QQ,5 CV,sbata,Essence,28 000
1994,0 - 4 999,Citroen,C15,"Voitures, Offre","
",Diesel,35 000
1999,250 000 - 299 999,Honda,City,7 CV,"Voitures, Offre",Essence,23 000
2007,160 000 - 169 999,Dacia,Logan,centre_ville,"Voitures, Offre",Diesel,46 000
2017,20 000 - 24 999,Dacia,Logan,autre_secteur,"Voitures, Offre",Diesel,105 000
2004,250 000 - 299 999,Peugeot,Partner,toute_la_ville,"Voitures, Offre",Diesel,75 000
2005,150 000 - 159 999,Ford,Mondeo,ben_msick,"Voitures, Offre",Diesel,"(None,)"
saies,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",1 500
2017,70 000 - 74 999,Ford,Focus,6 CV,"Voitures, Offre",Diesel,165 000
2005,150 000 - 159 999,Ford,Mondeo,ben_msick,"Voitures, Offre",Diesel,"(None,)"
1994,0 - 4 999,Fiat,Doblo,4 CV,"Voitures, Offre",Essence,"(None,)"
2005,45 000 - 49 999,Mercedes-Benz,190,8 CV,"Voitures, Offre",Diesel,58 000
2015,60 000 - 64 999,Nissan,Qashqai,6 CV,"Voitures, Offre",Diesel,180 000
2013,35 000 - 39 999,Renault,Kangoo,7 CV,"Voitures, Offre",Diesel,98 000
2012,140 000 - 149 999,Renault,Kangoo,7 CV,"Voitures, Offre",Diesel,88 000
2010,250 000 - 299 999,Toyota,RAV 4,hay_riad,"Voitures, Offre",Diesel,115 000
1992,0 - 4 999,Mercedes-Benz,190,8 CV,"Voitures, Offre",Diesel,50 000
2010,120 000 - 129 999,Ford,Fusion,behair,"Voitures, Offre",Essence,55 000
2005,20 000 - 24 999,Toyota,Corolla,8 CV,al_fida,Diesel,55 000
2017,10 000 - 14 999,Hyundai,Accent,6 CV,"Voitures, Offre",Diesel,120 000
1996,25 000 - 29 999,Honda,Civic,oulfa,"Voitures, Offre",Essence,25 000
2008,160 000 - 169 999,Renault,Clio,6 CV,"Voitures, Offre",Diesel,80 000
1990,350 000 - 399 999,Volkswagen,Jetta,ouled_tayeb,"Voitures, Offre",Diesel,36 000
1999,300 000 - 349 999,Mercedes-Benz,220,toute_la_ville,"Voitures, Offre",Diesel,"(None,)"
1992,0 - 4 999,Mercedes-Benz,190,8 CV,"Voitures, Offre",Diesel,50 000
2014,0 - 4 999,Ford,Focus,"Voitures, Offre","
",Diesel,12 600
2009,100 000 - 109 999,Dacia,Logan,sbata,"Voitures, Offre",Diesel,60 300
2005,160 000 - 169 999,Mercedes-Benz,Classe A,8 CV,"Voitures, Offre",Diesel,61 000
2005,0 - 4 999,Peugeot,407,8 CV,"Voitures, Offre",Diesel,65 000
2014,0 - 4 999,Ford,Focus,6 CV,"Voitures, Offre",Diesel,12 600
2003,10 000 - 14 999,Honda,City,el_houda,"Voitures, Offre",Essence,35 000
2016,65 000 - 69 999,Renault,Clio,hay_el_boughaz,"Voitures, Offre",Diesel,108 000
2006,200 000 - 249 999,Volkswagen,GOLF 5,"Voitures, Offre","
",Diesel,95 000
1984,30 000 - 34 999,Volkswagen,Jetta,6 CV,"Voitures, Offre",Diesel,32 000
2008,100 000 - 109 999,Ford,Fiesta,"Voitures, Offre","
",Essence,"(None,)"
2001,180 000 - 189 999,Fiat,Siena,7 CV,"Voitures, Offre",Diesel,35 000
2010,10 000 - 14 999,Volkswagen,Passat,ain_chock,"Voitures, Offre",Diesel,120 000
2003,200 000 - 249 999,Peugeot,307,7 CV,"Voitures, Offre",Diesel,63 000
1984,30 000 - 34 999,Volkswagen,Jetta,6 CV,"Voitures, Offre",Diesel,32 000
2009,65 000 - 69 999,Dacia,Logan,6 CV,ain_sebaa,Diesel,65 000
2013,80 000 - 84 999,Peugeot,308,6 CV,"Voitures, Offre",Diesel,100 000
2011,140 000 - 149 999,Dacia,Logan,6 CV,"Voitures, Offre",Diesel,53 000
2000,35 000 - 39 999,Ford,Mondeo,al_mandar_al_jamil,"Voitures, Offre",Diesel,47 000
2004,0 - 4 999,Hyundai,Accent,6 CV,"Voitures, Offre",Essence,52 000
2006,20 000 - 24 999,Kia,Sorento,10 CV,"Voitures, Offre",Diesel,85 000
2018,150 000 - 159 999,Mercedes-Benz,Classe C,9 CV,"Voitures, Offre",Diesel,370 000
2011,130 000 - 139 999,Nissan,Navara,toute_la_ville,"Voitures, Offre",Diesel,120 000
2016,45 000 - 49 999,Volkswagen,Jetta,"Voitures, Offre","
",Diesel,160 000
2010,190 000 - 199 999,Mercedes-Benz,Classe C,hay_mohammadi,"Voitures, Offre",Diesel,160 000
2008,100 000 - 109 999,Daihatsu,Sirion,6 CV,"Voitures, Offre",Essence,"(None,)"
1983,95 000 - 99 999,Renault,R5,5 CV,"Voitures, Offre",Essence,13 000
1984,5 000 - 9 999,Volkswagen,GOLF 2,toute_la_ville,"Voitures, Offre",Diesel,3 800
2011,190 000 - 199 999,Mercedes-Benz,220,8 CV,"Voitures, Offre",Diesel,250 000
1993,200 000 - 249 999,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Motos, Offre",40 000
2014,140 000 - 149 999,Peugeot,508,8 CV,sidi_maarouf,Diesel,139 500
1999,0 - 4 999,Renault,19,8 CV,"Voitures, Offre",Essence,21 000
2010,130 000 - 139 999,Toyota,RAV 4,najmat_al_janoub,"Voitures, Offre",Diesel,90 000
2007,130 000 - 139 999,Honda,Civic,10 CV,"Voitures, Offre",Essence,75 000
2008,20 000 - 24 999,Ford,Fiesta,toute_la_ville,"Voitures, Offre",Essence,55 000
2005,200 000 - 249 999,Kia,Sorento,10 CV,"Voitures, Offre",Diesel,60 000
2005,200 000 - 249 999,Kia,Sorento,10 CV,"Voitures, Offre",Diesel,"(None,)"
2012,110 000 - 119 999,Ford,Fiesta,2_mars,"Voitures, Offre",Diesel,"(None,)"
4,"140 m²
","Locations de vacances, Offre de location","
","
Sauvegarder l'annonce
","
",wislane,700
1991,40 000 - 44 999,Citroen,XANTIA,hay_mohammadi,"Voitures, Offre",Diesel,20 000
autre_secteur,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",549
2012,100 000 - 109 999,Ssangyong,Kyron,8 CV,"Voitures, Offre",Diesel,140 000
2003,130 000 - 139 999,Fiat,Uno,7 CV,toute_la_ville,Diesel,33 000
2012,25 000 - 29 999,Renault,Kangoo,6 CV,toute_la_ville,Diesel,90 000
1997,100 000 - 109 999,Toyota,Tercel,anfa,"Voitures, Offre",Essence,32 000
2001,100 000 - 109 999,Skoda,Octavia,8 CV,"Voitures, Offre",Diesel,60 000
2013,60 000 - 64 999,Ford,Ka,ain_chock,"Voitures, Offre",Essence,72 000
2018,30 000 - 34 999,Renault,Megane,"Voitures, Offre","
",Diesel,193 000
agdal,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Terrains et Fermes, Offre","(None,)"
autre_secteur,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Appareils photo et Caméras, Offre",449
2010,0 - 4 999,Dacia,Logan,6 CV,"Voitures, Offre",Diesel,58 000
1996,300 000 - 349 999,Mercedes-Benz,190,10 CV,"Voitures, Offre",Diesel,50 000
1999,40 000 - 44 999,Fiat,Uno,7 CV,"Voitures, Offre",Diesel,18 000
1998,30 000 - 34 999,Mitsubishi,lancer,yacoub_el_mansour,"Voitures, Offre",Essence,25 000
2001,200 000 - 249 999,Citroen,Berlingo,6 CV,"Voitures, Offre",Diesel,450 000
autre_secteur,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",849
autre_secteur,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Pièces et Accessoires pour véhicules, Offre",649
2002,250 000 - 299 999,Peugeot,Partner,al_wifaq,"Voitures, Offre",Diesel,56 000
2017,130 000 - 139 999,Volkswagen,Tiguan,8 CV,hay_alfalah,Diesel,188 000
centre,,"
","
Sauvegarder l'annonce
","
","Partager l'annonce
","Appareils photo et Caméras, Offre",799
2012,130 000 - 139 999,Skoda,Octavia,autre_secteur,"Voitures, Offre",Diesel,"(None,)"
2001,100 000 - 109 999,Volkswagen,GOLF 4,8 CV,massira,Diesel,65 000
2000,190 000 - 199 999,Audi,A6,"Voitures, Offre","
",Essence,40 000
2010,150 000 - 159 999,Mercedes-Benz,220,8 CV,"Voitures, Offre",Diesel,159 000
2012,90 000 - 94 999,Mercedes-Benz,Classe CLA,ain_chock,"Voitures, Offre",Diesel,601 250
1995,30 000 - 34 999,Hyundai,Elantra,9 CV,"Voitures, Offre",Essence,18 000
2015,70 000 - 74 999,Fiat,Punto,5 CV,"Voitures, Offre",Diesel,87 000
1998,40 000 - 44 999,Mercedes-Benz,250,hay_chmaou,"Voitures, Offre",Diesel,60 000
2001,300 000 - 349 999,Peugeot,309,7 CV,"Voitures, Offre",Diesel,48 000
2001,120 000 - 129 999,Mercedes-Benz,250,12 CV,"Voitures, Offre",Diesel,55 000
2013,140 000 - 149 999,Ford,Kuga,8 CV,hay_el_fath,Diesel,"(None,)"
2002,250 000 - 299 999,Peugeot,206,7 CV,"Voitures, Offre",Diesel,53 000
2007,190 000 - 199 999,Mercedes-Benz,Classe CLS,12 CV,"Voitures, Offre",Diesel,95 000
2008,140 000 - 149 999,Citroen,C3,annakhil,"Voitures, Offre",Diesel,69 000
2002,15 000 - 19 999,Fiat,Siena,marjane,"Voitures, Offre",Diesel,36 500
2016,25 000 - 29 999,Nissan,Juke,agdal,"Voitures, Offre",Diesel,170 000
2011,120 000 - 129 999,Daihatsu,Terios,"Voitures, Offre","
",Essence,70 000
